timestamp,open,high,low,close,volume
1761357600000,111026.70,111055.00,110902.00,110930.00,241.940
1761358500000,110929.90,110969.50,110917.80,110955.00,145.771
1761359400000,110955.10,110983.30,110923.20,110949.20,150.617
1761360300000,110949.20,111081.40,110929.40,110976.40,347.293
1761361200000,110976.50,111067.10,110958.20,111002.50,337.621
1761362100000,111002.50,111083.10,110990.00,111028.70,360.054
1761363000000,111028.70,111060.60,110983.10,111034.40,287.306
1761363900000,111034.30,111034.40,110935.80,110962.30,239.050
1761364800000,110962.30,111153.40,110962.30,111140.60,461.991
1761365700000,111140.60,111487.60,111122.60,111241.60,1554.937
1761366600000,111241.70,111318.60,111179.20,111226.30,444.667
1761367500000,111226.40,111260.00,111160.70,111163.30,315.212
1761368400000,111163.30,111193.40,111041.00,111089.10,451.505
1761369300000,111089.10,111172.60,111030.40,111123.30,272.326
1761370200000,111123.30,111237.90,111123.20,111229.10,237.642
1761371100000,111229.20,111397.30,111227.00,111334.70,584.202
1761372000000,111334.80,111447.60,111272.20,111358.70,579.133
1761372900000,111358.60,111363.60,111246.80,111263.80,282.494
1761373800000,111263.70,111312.30,111200.00,111312.30,373.828
1761374700000,111312.30,111386.00,111308.70,111308.70,241.394
1761375600000,111308.80,111428.20,111308.70,111399.90,285.721
1761376500000,111400.00,111671.50,111400.00,111588.00,1504.895
1761377400000,111587.90,111775.10,111423.80,111481.50,1081.062
1761378300000,111481.50,111494.30,111386.20,111445.40,590.495
1761379200000,111445.50,111545.90,111430.00,111544.10,381.973
1761380100000,111544.20,111663.60,111494.80,111607.10,632.322
1761381000000,111607.10,111615.10,111484.10,111559.20,578.273
1761381900000,111559.20,111767.00,111559.20,111716.00,684.426
1761382800000,111716.00,111789.40,111637.50,111735.00,735.494
1761383700000,111734.90,111734.90,111539.10,111625.60,587.804
1761384600000,111625.60,111707.60,111566.10,111676.60,421.410
1761385500000,111676.50,111682.80,111432.00,111471.00,929.283
1761386400000,111470.90,111542.50,111328.00,111368.10,966.198
1761387300000,111368.10,111550.00,111368.10,111454.80,446.450
1761388200000,111454.80,111671.90,111408.80,111621.60,558.097
1761389100000,111621.60,111680.00,111510.90,111515.40,371.187
1761390000000,111515.40,111560.80,111432.00,111485.40,266.252
1761390900000,111485.50,111590.00,111485.40,111589.90,189.299
1761391800000,111590.00,111615.20,111516.60,111534.30,324.445
1761392700000,111534.30,111626.50,111505.40,111522.70,257.756
1761393600000,111522.60,111618.60,111478.30,111618.50,416.577
1761394500000,111618.50,111668.00,111600.00,111664.60,445.252
1761395400000,111664.60,111664.60,111600.00,111664.60,244.695
1761396300000,111664.60,111903.90,111650.00,111871.50,1699.536
1761397200000,111871.40,111880.30,111682.00,111731.90,861.416
1761398100000,111731.80,111816.50,111625.00,111727.20,568.856
1761399000000,111727.30,111748.60,111512.30,111518.80,926.968
1761399900000,111518.90,111638.00,111466.00,111626.90,411.601
1761400800000,111626.80,111725.00,111626.80,111683.30,290.177
1761401700000,111683.20,111686.50,111572.10,111572.10,488.617
